block_id,task_id,activity_type,dept,asset_type,section_id,line_type,km,asset_age_years,days_since_maintenance,severity,crew_type,crew_experience_band,tasks_in_block,block_permits,start_hour,is_night,month,is_monsoon,access_difficulty,nominal_duration_min,actual_duration_min,overran,overrun_min,overrun_reason
H001342,SNT-018,SNT_SIGNAL_TESTING,SNT,signal,MAIN08,double,118.68,9.3,250,important,signal_team,C,1,disconnection,14,0,1,0,moderate,45,35,0,0,
H001343,SNT-001,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN01,double,0.88,3.0,227,important,signal_team,C,2,disconnection,16,0,4,0,moderate,60,95,1,35,crew
H001344,TRD-036,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,34.18,11.9,492,critical,ohe_team,A,4,power_block,2,1,12,0,easy,75,65,0,0,
H001345,ENG-039,ENG_WELD_REPAIR,ENG,track_segment,MAIN01,double,5.4,9.8,261,important,track_gang,A,3,traffic_block,21,0,9,1,moderate,75,125,1,50,scope
H001346,ENG-030,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.4,29.2,383,critical,track_gang,B,4,traffic_block,8,0,10,0,easy,90,65,0,0,
H001347,ENG-069,ENG_TAMPING,ENG,track_segment,MAIN10,double,140.16,18.9,184,important,track_machine,A,1,power_block|traffic_block,23,1,7,1,easy,120,205,1,85,scope
H001348,TRD-026,TRD_TENSIONING,TRD,ohe_section,MAIN02,double,18.93,13.2,311,important,ohe_tower_car,A,2,power_block|traffic_block,20,0,7,1,easy,120,90,0,0,
H001349,ENG-058,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN01,double,0.64,0.8,362,important,track_gang,A,1,power_block|traffic_block,1,1,8,1,easy,165,115,0,0,
H001350,SNT-019,SNT_CABLE_WORK,SNT,signal,MAIN07,double,89.99,26.7,312,critical,signal_team,B,2,traffic_block,5,0,5,0,hard,105,90,0,0,
H001351,SNT-012,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN09,double,130.83,14.1,363,critical,signal_team,B,5,disconnection,11,0,10,0,moderate,45,40,0,0,
H001352,ENG-028,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.46,31.5,173,important,track_machine,C,2,power_block|traffic_block,20,0,3,0,moderate,90,130,1,40,late_start
H001353,TRD-036,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,34.18,11.9,492,critical,ohe_team,B,1,power_block,7,0,12,0,moderate,75,75,0,0,
H001354,SNT-008,SNT_POINT_OVERHAUL,SNT,point_machine,MAIN04,double,49.4,26.7,5,routine,signal_team,B,2,disconnection|traffic_block,21,0,12,0,hard,90,85,0,0,
H001355,ENG-058,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN01,double,0.64,0.8,362,important,track_gang,B,4,power_block|traffic_block,14,0,3,0,moderate,165,135,0,0,
H001356,TRD-001,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,115.82,5.6,381,important,ohe_team,A,5,power_block,17,0,10,0,moderate,75,50,0,0,
H001357,TRD-062,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN06,double,78.32,5.2,425,routine,ohe_tower_car,C,3,power_block|traffic_block,14,0,10,0,easy,150,125,0,0,
H001358,ENG-015,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH01,single,1.03,22.6,192,routine,track_machine,C,4,power_block|traffic_block,16,0,5,0,easy,210,260,1,50,late_start
H001359,TRD-008,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,138.72,31.9,747,critical,ohe_team,C,1,power_block,11,0,2,0,moderate,90,100,1,10,traffic_clearance
H001360,ENG-060,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN07,double,97.77,8.6,252,important,track_gang,B,1,power_block|traffic_block,18,0,2,0,easy,150,125,0,0,
H001361,TRD-011,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN05,double,65.81,28.0,783,critical,ohe_team,A,3,power_block,3,1,8,1,hard,90,95,1,5,traffic_clearance
H001362,TRD-011,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN05,double,65.81,28.0,783,critical,ohe_team,B,5,power_block,2,1,7,1,moderate,90,135,1,45,late_start
H001363,SNT-010,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN03,double,36.42,15.8,373,important,signal_team,B,1,disconnection,5,0,2,0,moderate,60,45,0,0,
H001364,TRD-042,TRD_TENSIONING,TRD,ohe_section,DIV01,single,109.3,14.1,176,routine,ohe_tower_car,A,1,power_block|traffic_block,14,0,4,0,hard,120,95,0,0,
H001365,ENG-044,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN11,double,171.4,13.6,225,routine,track_gang,A,2,power_block|traffic_block,16,0,6,1,easy,165,125,0,0,
H001366,TRD-009,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,117.14,12.8,668,important,ohe_team,A,1,power_block,12,0,6,1,moderate,90,55,0,0,
H001367,TRD-064,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,44.22,14.2,640,routine,ohe_team,B,3,power_block,8,0,5,0,moderate,75,55,0,0,
H001368,ENG-006,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,179.31,29.1,103,routine,track_gang,A,1,traffic_block,6,0,2,0,moderate,90,65,0,0,
H001369,ENG-035,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN05,double,73.97,21.5,329,critical,track_machine,B,3,power_block|traffic_block,13,0,1,0,moderate,210,215,1,5,scope
H001370,TRD-029,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,111.36,15.2,408,important,ohe_team,B,2,power_block,3,1,1,0,easy,105,145,1,40,traffic_clearance
H001371,TRD-059,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,26.91,29.2,387,important,ohe_team,B,2,power_block,15,0,8,1,moderate,90,90,0,0,
H001372,SNT-027,SNT_CABLE_WORK,SNT,signal,MAIN04,double,57.43,30.5,321,critical,signal_team,B,2,traffic_block,16,0,1,0,hard,105,95,0,0,
H001373,TRD-004,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,165.59,27.9,266,important,ohe_team,B,3,power_block,0,1,1,0,easy,75,75,0,0,
H001374,SNT-027,SNT_CABLE_WORK,SNT,signal,MAIN04,double,57.43,30.5,321,critical,signal_team,B,4,traffic_block,17,0,2,0,easy,105,95,0,0,
H001375,ENG-041,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,106.52,29.8,172,routine,track_gang,C,3,traffic_block,7,0,3,0,moderate,75,65,0,0,
H001376,TRD-042,TRD_TENSIONING,TRD,ohe_section,DIV01,single,109.3,14.1,176,routine,ohe_tower_car,A,2,power_block|traffic_block,16,0,7,1,moderate,120,95,0,0,
H001377,ENG-024,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN07,double,91.27,24.1,368,critical,track_machine,A,2,power_block|traffic_block,14,0,1,0,hard,240,210,0,0,
H001378,ENG-052,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,158.13,17.6,133,important,track_gang,A,1,traffic_block,13,0,10,0,moderate,75,65,0,0,
H001379,TRD-036,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,34.18,11.9,492,critical,ohe_team,B,2,power_block,12,0,7,1,moderate,75,75,0,0,
H001380,TRD-026,TRD_TENSIONING,TRD,ohe_section,MAIN02,double,18.93,13.2,311,important,ohe_tower_car,B,3,power_block|traffic_block,15,0,7,1,easy,120,105,0,0,
H001381,ENG-054,ENG_TAMPING,ENG,track_segment,MAIN02,double,24.44,17.5,202,important,track_machine,B,2,power_block|traffic_block,2,1,5,0,easy,105,140,1,35,weather
H001382,SNT-002,SNT_SIGNAL_TESTING,SNT,signal,MAIN02,double,30.09,20.7,89,important,signal_team,B,4,disconnection,19,0,11,0,moderate,30,45,1,15,scope
H001383,TRD-053,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.98,19.5,753,critical,ohe_team,C,3,power_block,7,0,4,0,easy,90,100,1,10,crew
H001384,ENG-045,ENG_TAMPING,ENG,track_segment,MAIN01,double,15.33,10.4,175,routine,track_machine,B,1,power_block|traffic_block,18,0,5,0,moderate,105,90,0,0,
H001385,ENG-026,ENG_TAMPING,ENG,track_segment,MAIN11,double,177.25,10.6,349,critical,track_machine,B,1,power_block|traffic_block,7,0,10,0,moderate,135,100,0,0,
H001386,TRD-021,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,112.52,19.7,492,important,ohe_team,C,2,power_block,11,0,2,0,hard,75,80,1,5,traffic_clearance
H001387,ENG-023,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN09,double,121.66,9.0,268,routine,track_machine,B,5,power_block|traffic_block,5,0,3,0,moderate,195,240,1,45,material
H001388,TRD-038,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,42.62,21.8,612,critical,ohe_team,C,4,power_block,9,0,4,0,moderate,75,80,1,5,traffic_clearance
H001389,TRD-051,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH03,single,40.91,21.2,676,important,ohe_team,A,2,power_block,17,0,2,0,easy,90,65,0,0,
H001390,ENG-026,ENG_TAMPING,ENG,track_segment,MAIN11,double,177.25,10.6,349,critical,track_machine,A,1,power_block|traffic_block,11,0,1,0,moderate,135,95,0,0,
H001391,TRD-048,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,116.54,15.3,429,critical,ohe_team,C,1,power_block,1,1,2,0,easy,90,75,0,0,
H001392,ENG-038,ENG_TAMPING,ENG,track_segment,MAIN07,double,92.09,14.0,334,important,track_machine,B,4,power_block|traffic_block,22,0,7,1,moderate,105,215,1,110,crew
H001393,SNT-022,SNT_SIGNAL_TESTING,SNT,signal,MAIN11,double,163.12,14.4,190,important,signal_team,B,5,disconnection,5,0,12,0,easy,30,25,0,0,
H001394,TRD-035,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,6.29,0.7,659,critical,ohe_team,B,1,power_block,7,0,8,1,easy,75,145,1,70,weather
H001395,ENG-022,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,123.09,3.7,268,important,track_gang,B,3,power_block|traffic_block,3,1,3,0,easy,150,135,0,0,
H001396,ENG-023,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN09,double,121.66,9.0,268,routine,track_machine,A,2,power_block|traffic_block,10,0,2,0,easy,195,180,0,0,
H001397,TRD-061,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,174.64,31.1,377,important,ohe_team,C,2,power_block,7,0,6,1,moderate,90,105,1,15,traffic_clearance
H001398,ENG-016,ENG_TAMPING,ENG,track_segment,DIV01,single,115.53,1.7,287,important,track_machine,B,2,power_block|traffic_block,4,1,3,0,easy,120,115,0,0,
H001399,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,C,3,traffic_block,17,0,4,0,easy,135,125,0,0,
H001400,ENG-008,ENG_TAMPING,ENG,track_segment,MAIN10,double,145.33,13.4,243,critical,track_machine,B,2,power_block|traffic_block,2,1,1,0,easy,135,120,0,0,
H001401,TRD-062,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN06,double,78.32,5.2,425,routine,ohe_tower_car,A,5,power_block|traffic_block,8,0,4,0,moderate,150,90,0,0,
H001402,ENG-072,ENG_TAMPING,ENG,track_segment,MAIN09,double,131.92,28.8,375,critical,track_machine,C,3,power_block|traffic_block,0,1,6,1,moderate,105,115,1,10,traffic_clearance
H001403,TRD-048,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,116.54,15.3,429,critical,ohe_team,C,3,power_block,1,1,12,0,moderate,90,115,1,25,traffic_clearance
H001404,TRD-059,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH02,single,26.91,29.2,387,important,ohe_team,C,1,power_block,15,0,9,1,hard,90,115,1,25,scope
H001405,TRD-061,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,174.64,31.1,377,important,ohe_team,B,2,power_block,2,1,11,0,easy,90,65,0,0,
H001406,ENG-054,ENG_TAMPING,ENG,track_segment,MAIN02,double,24.44,17.5,202,important,track_machine,C,5,power_block|traffic_block,11,0,4,0,easy,105,135,1,30,material
H001407,ENG-004,ENG_WELD_REPAIR,ENG,track_segment,BRCH02,single,24.98,21.1,330,critical,track_gang,A,2,traffic_block,13,0,10,0,easy,75,40,0,0,
H001408,ENG-011,ENG_TAMPING,ENG,track_segment,MAIN11,double,159.07,20.4,99,routine,track_machine,B,2,power_block|traffic_block,0,1,8,1,easy,120,170,1,50,traffic_clearance
H001409,TRD-012,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,48.94,9.7,786,critical,ohe_team,B,1,power_block,0,1,7,1,hard,75,95,1,20,scope
H001410,TRD-069,TRD_OHE_INSULATOR,TRD,ohe_section,BRCH01,single,2.9,26.1,330,critical,ohe_team,B,2,power_block,18,0,8,1,easy,45,45,0,0,
H001411,SNT-002,SNT_SIGNAL_TESTING,SNT,signal,MAIN02,double,30.09,20.7,89,important,signal_team,B,4,disconnection,8,0,2,0,easy,30,20,0,0,
H001412,SNT-030,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN08,double,106.07,31.0,236,important,signal_team,B,2,disconnection,18,0,12,0,moderate,60,55,0,0,
H001413,ENG-054,ENG_TAMPING,ENG,track_segment,MAIN02,double,24.44,17.5,202,important,track_machine,B,1,power_block|traffic_block,1,1,10,0,easy,105,80,0,0,
H001414,ENG-054,ENG_TAMPING,ENG,track_segment,MAIN02,double,24.44,17.5,202,important,track_machine,A,3,power_block|traffic_block,11,0,4,0,easy,105,70,0,0,
H001415,ENG-011,ENG_TAMPING,ENG,track_segment,MAIN11,double,159.07,20.4,99,routine,track_machine,A,4,power_block|traffic_block,20,0,1,0,hard,120,105,0,0,
H001416,TRD-009,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,117.14,12.8,668,important,ohe_team,B,1,power_block,1,1,9,1,hard,90,180,1,90,crew
H001417,SNT-033,SNT_SIGNAL_TESTING,SNT,signal,MAIN01,double,4.09,11.5,299,critical,signal_team,B,2,disconnection,4,1,1,0,easy,45,45,0,0,
H001418,TRD-016,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,151.66,6.8,577,important,ohe_team,B,2,power_block,5,0,11,0,hard,90,65,0,0,
H001419,TRD-042,TRD_TENSIONING,TRD,ohe_section,DIV01,single,109.3,14.1,176,routine,ohe_tower_car,A,1,power_block|traffic_block,5,0,2,0,moderate,120,90,0,0,
H001420,ENG-023,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN09,double,121.66,9.0,268,routine,track_machine,B,4,power_block|traffic_block,17,0,3,0,moderate,195,190,0,0,
H001421,ENG-055,ENG_WELD_REPAIR,ENG,track_segment,MAIN02,double,20.37,31.7,310,important,track_gang,C,2,traffic_block,12,0,7,1,moderate,75,85,1,10,late_start
H001422,TRD-028,TRD_CONTACT_WIRE,TRD,ohe_section,DIV01,single,108.59,15.6,333,important,ohe_tower_car,C,2,power_block|traffic_block,17,0,12,0,moderate,180,190,1,10,scope
H001423,ENG-065,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,54.84,22.9,388,critical,track_machine,B,2,power_block|traffic_block,23,1,5,0,moderate,240,225,0,0,
H001424,ENG-064,ENG_TAMPING,ENG,track_segment,MAIN11,double,161.09,13.6,283,important,track_machine,C,1,power_block|traffic_block,21,0,9,1,hard,120,150,1,30,scope
H001425,TRD-024,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,22.72,3.2,700,important,ohe_team,B,1,power_block,5,0,5,0,easy,90,65,0,0,
H001426,TRD-040,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,23.63,7.9,596,important,ohe_team,C,3,power_block,21,0,6,1,easy,90,100,1,10,late_start
H001427,TRD-044,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN07,double,101.47,12.8,98,routine,ohe_tower_car,B,1,power_block|traffic_block,23,1,9,1,moderate,165,155,0,0,
H001428,TRD-069,TRD_OHE_INSULATOR,TRD,ohe_section,BRCH01,single,2.9,26.1,330,critical,ohe_team,C,5,power_block,19,0,2,0,easy,45,55,1,10,late_start
H001429,TRD-069,TRD_OHE_INSULATOR,TRD,ohe_section,BRCH01,single,2.9,26.1,330,critical,ohe_team,A,3,power_block,19,0,3,0,moderate,45,35,0,0,
H001430,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,A,3,traffic_block,22,0,7,1,hard,135,155,1,20,late_start
H001431,ENG-033,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,130.15,26.1,34,routine,track_gang,B,5,power_block|traffic_block,10,0,10,0,easy,165,155,0,0,
H001432,ENG-030,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.4,29.2,383,critical,track_gang,C,2,traffic_block,10,0,7,1,easy,90,90,0,0,
H001433,TRD-046,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,116.32,11.3,398,routine,ohe_team,A,2,power_block,3,1,9,1,moderate,90,80,0,0,
H001434,ENG-039,ENG_WELD_REPAIR,ENG,track_segment,MAIN01,double,5.4,9.8,261,important,track_gang,A,2,traffic_block,6,0,5,0,easy,75,50,0,0,
H001435,SNT-010,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN03,double,36.42,15.8,373,important,signal_team,A,3,disconnection,2,1,10,0,easy,60,50,0,0,
H001436,TRD-045,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,51.33,23.6,751,critical,ohe_team,B,1,power_block,22,0,12,0,hard,90,85,0,0,
H001437,ENG-043,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,53.76,24.9,353,important,track_machine,C,4,power_block|traffic_block,18,0,7,1,easy,240,260,1,20,late_start
H001438,TRD-035,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,6.29,0.7,659,critical,ohe_team,C,3,power_block,4,1,6,1,hard,75,100,1,25,late_start
H001439,TRD-040,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,23.63,7.9,596,important,ohe_team,B,3,power_block,1,1,2,0,easy,90,105,1,15,material
H001440,TRD-043,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN03,double,36.67,21.6,293,routine,ohe_team,B,5,power_block,20,0,5,0,hard,90,95,1,5,late_start
H001441,SNT-020,SNT_AXLE_COUNTER,SNT,track_circuit,MAIN03,double,41.09,12.7,216,routine,signal_team,B,3,disconnection|traffic_block,10,0,1,0,easy,75,95,1,20,material
H001442,TRD-053,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.98,19.5,753,critical,ohe_team,A,2,power_block,11,0,4,0,moderate,90,65,0,0,
H001443,TRD-026,TRD_TENSIONING,TRD,ohe_section,MAIN02,double,18.93,13.2,311,important,ohe_tower_car,B,3,power_block|traffic_block,0,1,10,0,hard,120,135,1,15,scope
H001444,ENG-050,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN03,double,43.97,10.4,199,critical,track_machine,B,3,power_block|traffic_block,10,0,9,1,hard,240,290,1,50,traffic_clearance
H001445,TRD-031,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.32,16.6,546,important,ohe_team,C,2,power_block,15,0,10,0,moderate,90,80,0,0,
H001446,ENG-073,ENG_WELD_REPAIR,ENG,track_segment,MAIN08,double,118.06,27.8,255,critical,track_gang,A,5,traffic_block,11,0,9,1,moderate,75,75,0,0,
H001447,TRD-004,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,165.59,27.9,266,important,ohe_team,C,3,power_block,21,0,9,1,hard,75,105,1,30,traffic_clearance
H001448,SNT-027,SNT_CABLE_WORK,SNT,signal,MAIN04,double,57.43,30.5,321,critical,signal_team,C,3,traffic_block,19,0,11,0,moderate,105,155,1,50,weather
H001449,ENG-046,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,162.01,29.9,213,important,track_machine,A,3,power_block|traffic_block,19,0,10,0,easy,240,210,0,0,
H001450,SNT-018,SNT_SIGNAL_TESTING,SNT,signal,MAIN08,double,118.68,9.3,250,important,signal_team,B,1,disconnection,20,0,11,0,hard,45,35,0,0,
H001451,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,B,4,traffic_block,16,0,4,0,easy,135,115,0,0,
H001452,SNT-022,SNT_SIGNAL_TESTING,SNT,signal,MAIN11,double,163.12,14.4,190,important,signal_team,A,2,disconnection,4,1,12,0,hard,30,30,0,0,
H001453,ENG-068,ENG_TAMPING,ENG,track_segment,MAIN08,double,106.63,20.2,186,routine,track_machine,C,4,power_block|traffic_block,16,0,5,0,easy,120,105,0,0,
H001454,TRD-035,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,6.29,0.7,659,critical,ohe_team,C,3,power_block,8,0,8,1,moderate,75,95,1,20,traffic_clearance
H001455,TRD-018,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN04,double,49.72,7.8,665,important,ohe_team,A,3,power_block,10,0,10,0,easy,75,50,0,0,
H001456,ENG-037,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN06,double,81.88,14.0,361,important,track_machine,B,3,power_block|traffic_block,5,0,8,1,easy,240,260,1,20,traffic_clearance
H001457,ENG-049,ENG_WELD_REPAIR,ENG,track_segment,MAIN11,double,167.52,12.1,194,important,track_gang,C,1,traffic_block,5,0,6,1,easy,75,70,0,0,
H001458,TRD-025,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN07,double,89.26,7.6,352,important,ohe_team,B,1,power_block,0,1,5,0,moderate,90,70,0,0,
H001459,ENG-021,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH02,single,18.85,28.7,353,critical,track_machine,B,2,power_block|traffic_block,19,0,4,0,easy,195,185,0,0,
H001460,TRD-002,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,14.66,21.0,234,routine,ohe_team,A,1,power_block,19,0,9,1,easy,90,55,0,0,
H001461,TRD-040,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,23.63,7.9,596,important,ohe_team,C,2,power_block,6,0,11,0,hard,90,85,0,0,
H001462,ENG-064,ENG_TAMPING,ENG,track_segment,MAIN11,double,161.09,13.6,283,important,track_machine,B,1,power_block|traffic_block,1,1,12,0,easy,120,125,1,5,late_start
H001463,ENG-033,ENG_RAIL_RENEWAL,ENG,track_segment,MAIN09,double,130.15,26.1,34,routine,track_gang,B,3,power_block|traffic_block,1,1,10,0,easy,165,175,1,10,late_start
H001464,TRD-031,TRD_MAST_REPAIR,TRD,ohe_mast,BRCH04,single,46.32,16.6,546,important,ohe_team,A,1,power_block,1,1,4,0,moderate,90,65,0,0,
H001465,ENG-038,ENG_TAMPING,ENG,track_segment,MAIN07,double,92.09,14.0,334,important,track_machine,A,2,power_block|traffic_block,13,0,3,0,easy,105,65,0,0,
H001466,TRD-044,TRD_CONTACT_WIRE,TRD,ohe_section,MAIN07,double,101.47,12.8,98,routine,ohe_tower_car,A,3,power_block|traffic_block,0,1,4,0,hard,165,160,0,0,
H001467,TRD-057,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN02,double,24.34,2.1,499,critical,ohe_team,B,4,power_block,3,1,4,0,moderate,105,110,1,5,late_start
H001468,ENG-072,ENG_TAMPING,ENG,track_segment,MAIN09,double,131.92,28.8,375,critical,track_machine,C,3,power_block|traffic_block,14,0,8,1,moderate,105,145,1,40,late_start
H001469,ENG-068,ENG_TAMPING,ENG,track_segment,MAIN08,double,106.63,20.2,186,routine,track_machine,C,1,power_block|traffic_block,23,1,12,0,hard,120,110,0,0,
H001470,SNT-020,SNT_AXLE_COUNTER,SNT,track_circuit,MAIN03,double,41.09,12.7,216,routine,signal_team,B,4,disconnection|traffic_block,20,0,7,1,easy,75,60,0,0,
H001471,ENG-025,ENG_RAIL_RENEWAL,ENG,track_segment,BRCH01,single,12.29,10.3,275,critical,track_gang,B,2,power_block|traffic_block,22,0,1,0,moderate,195,165,0,0,
H001472,TRD-068,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN05,double,71.27,0.5,777,important,ohe_team,B,2,power_block,10,0,9,1,moderate,75,50,0,0,
H001473,ENG-015,ENG_BALLAST_SCREENING,ENG,track_segment,BRCH01,single,1.03,22.6,192,routine,track_machine,B,1,power_block|traffic_block,9,0,9,1,easy,210,185,0,0,
H001474,ENG-070,ENG_TAMPING,ENG,track_segment,MAIN03,double,38.08,27.7,27,important,track_machine,B,1,power_block|traffic_block,8,0,1,0,easy,120,95,0,0,
H001475,ENG-043,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,53.76,24.9,353,important,track_machine,B,1,power_block|traffic_block,23,1,1,0,moderate,240,240,0,0,
H001476,SNT-014,SNT_CABLE_WORK,SNT,signal,DIV01,single,106.13,16.7,144,routine,signal_team,B,2,traffic_block,11,0,7,1,easy,105,120,1,15,late_start
H001477,TRD-037,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN11,double,161.43,24.0,534,critical,ohe_team,C,4,power_block,21,0,3,0,easy,75,65,0,0,
H001478,ENG-043,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN04,double,53.76,24.9,353,important,track_machine,A,2,power_block|traffic_block,20,0,2,0,moderate,240,175,0,0,
H001479,TRD-002,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN01,double,14.66,21.0,234,routine,ohe_team,C,2,power_block,0,1,10,0,moderate,90,95,1,5,scope
H001480,SNT-011,SNT_SIGNAL_TESTING,SNT,signal,MAIN03,double,37.09,8.1,228,important,signal_team,C,2,disconnection,9,0,2,0,easy,30,25,0,0,
H001481,TRD-034,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN10,double,145.63,8.9,495,important,ohe_team,B,2,power_block,22,0,10,0,moderate,75,50,0,0,
H001482,TRD-001,TRD_MAST_REPAIR,TRD,ohe_mast,MAIN08,double,115.82,5.6,381,important,ohe_team,B,1,power_block,7,0,2,0,moderate,75,45,0,0,
H001483,TRD-047,TRD_MAST_REPAIR,TRD,ohe_mast,DIV01,single,110.48,18.9,664,important,ohe_team,C,2,power_block,5,0,7,1,hard,75,80,1,5,traffic_clearance
H001484,SNT-015,SNT_CABLE_WORK,SNT,signal,MAIN01,double,14.39,30.9,290,critical,signal_team,C,2,traffic_block,15,0,3,0,easy,135,140,1,5,scope
H001485,ENG-051,ENG_BALLAST_SCREENING,ENG,track_segment,MAIN11,double,154.21,26.8,302,critical,track_machine,A,1,power_block|traffic_block,9,0,1,0,hard,240,270,1,30,crew
H001486,ENG-053,ENG_LC_MAINTENANCE,ENG,level_crossing,BRCH04,single,47.4,10.1,219,critical,track_gang,A,2,traffic_block,10,0,3,0,easy,60,40,0,0,
H001487,SNT-026,SNT_TRACK_CIRCUIT,SNT,track_circuit,BRCH03,single,42.73,0.8,158,routine,signal_team,B,1,disconnection,5,0,5,0,moderate,60,40,0,0,
H001488,SNT-029,SNT_TRACK_CIRCUIT,SNT,track_circuit,MAIN04,double,58.01,26.0,230,critical,signal_team,B,1,disconnection,12,0,5,0,moderate,60,50,0,0,
