asset_id,month_index,asset_type,dept,section_id,line_type,age_years,days_since_maintenance,maintenance_interval_days,overdue_ratio,annual_gmt,criticality,failures_to_date,months_since_last_defect,season,is_monsoon,defect_within_30d,drainage_quality,formation_condition,true_hazard
TRA00526,7,track_segment,ENG,MAIN08,double,18.08,198,180,1.1,49.8,4,1,6,monsoon,1,0,0.656,0.192,0.5775
TRA00526,8,track_segment,ENG,MAIN08,double,18.17,228,180,1.267,49.8,4,1,7,monsoon,1,1,0.656,0.192,0.7048
TRA00526,9,track_segment,ENG,MAIN08,double,18.25,4,180,0.022,49.8,4,2,0,post_monsoon,0,0,0.656,0.192,0.0001
TRA00526,10,track_segment,ENG,MAIN08,double,18.33,34,180,0.189,49.8,4,2,1,post_monsoon,0,0,0.656,0.192,0.0115
TRA00526,11,track_segment,ENG,MAIN08,double,18.42,64,180,0.356,49.8,4,2,2,post_monsoon,0,0,0.656,0.192,0.0424
TRA00526,12,track_segment,ENG,MAIN08,double,18.5,94,180,0.522,49.8,4,2,3,winter,0,0,0.656,0.192,0.0916
TRA00526,13,track_segment,ENG,MAIN08,double,18.58,124,180,0.689,49.8,4,2,4,winter,0,0,0.656,0.192,0.1557
TRA00526,14,track_segment,ENG,MAIN08,double,18.67,154,180,0.856,49.8,4,2,5,winter,0,0,0.656,0.192,0.2299
TRA00526,15,track_segment,ENG,MAIN08,double,18.75,184,180,1.022,49.8,4,2,6,summer,0,0,0.656,0.192,0.3086
TRA00526,16,track_segment,ENG,MAIN08,double,18.83,214,180,1.189,49.8,4,2,7,summer,0,1,0.656,0.192,0.3867
TRA00526,17,track_segment,ENG,MAIN08,double,18.92,17,180,0.094,49.8,4,3,0,summer,1,0,0.656,0.192,0.0056
TRA00526,18,track_segment,ENG,MAIN08,double,19.0,47,180,0.261,49.8,4,3,1,monsoon,1,0,0.656,0.192,0.0469
TRA00526,19,track_segment,ENG,MAIN08,double,19.08,77,180,0.428,49.8,4,3,2,monsoon,1,0,0.656,0.192,0.1287
TRA00526,20,track_segment,ENG,MAIN08,double,19.17,107,180,0.594,49.8,4,3,3,monsoon,1,0,0.656,0.192,0.2461
TRA00526,21,track_segment,ENG,MAIN08,double,19.25,137,180,0.761,49.8,4,3,4,post_monsoon,0,0,0.656,0.192,0.2077
TRA00526,22,track_segment,ENG,MAIN08,double,19.33,167,180,0.928,49.8,4,3,5,post_monsoon,0,0,0.656,0.192,0.2931
TRA00526,23,track_segment,ENG,MAIN08,double,19.42,197,180,1.094,49.8,4,3,6,post_monsoon,0,0,0.656,0.192,0.381
TRA00527,0,track_segment,ENG,MAIN08,double,14.6,104,180,0.578,49.8,2,2,30,winter,0,0,0.282,0.323,0.1102
TRA00527,1,track_segment,ENG,MAIN08,double,14.68,134,180,0.744,49.8,2,2,31,winter,0,1,0.282,0.323,0.1775
TRA00527,2,track_segment,ENG,MAIN08,double,14.77,6,180,0.033,49.8,2,3,0,winter,0,0,0.282,0.323,0.0003
TRA00527,3,track_segment,ENG,MAIN08,double,14.85,36,180,0.2,49.8,2,3,1,summer,0,0,0.282,0.323,0.0142
TRA00527,4,track_segment,ENG,MAIN08,double,14.93,66,180,0.367,49.8,2,3,2,summer,0,0,0.282,0.323,0.0494
TRA00527,5,track_segment,ENG,MAIN08,double,15.02,96,180,0.533,49.8,2,3,3,summer,1,0,0.282,0.323,0.21
TRA00527,6,track_segment,ENG,MAIN08,double,15.1,126,180,0.7,49.8,2,3,4,monsoon,1,0,0.282,0.323,0.3529
TRA00527,7,track_segment,ENG,MAIN08,double,15.18,156,180,0.867,49.8,2,3,5,monsoon,1,1,0.282,0.323,0.5171
TRA00527,8,track_segment,ENG,MAIN08,double,15.27,13,180,0.072,49.8,2,4,0,monsoon,1,0,0.282,0.323,0.0037
TRA00527,9,track_segment,ENG,MAIN08,double,15.35,43,180,0.239,49.8,2,4,1,post_monsoon,0,0,0.282,0.323,0.0225
TRA00527,10,track_segment,ENG,MAIN08,double,15.43,73,180,0.406,49.8,2,4,2,post_monsoon,0,0,0.282,0.323,0.0667
TRA00527,11,track_segment,ENG,MAIN08,double,15.52,103,180,0.572,49.8,2,4,3,post_monsoon,0,0,0.282,0.323,0.132
TRA00527,12,track_segment,ENG,MAIN08,double,15.6,133,180,0.739,49.8,2,4,4,winter,0,0,0.282,0.323,0.2136
TRA00527,13,track_segment,ENG,MAIN08,double,15.68,163,180,0.906,49.8,2,4,5,winter,0,1,0.282,0.323,0.3054
TRA00527,14,track_segment,ENG,MAIN08,double,15.77,15,180,0.083,49.8,2,5,0,winter,0,0,0.282,0.323,0.0027
TRA00527,15,track_segment,ENG,MAIN08,double,15.85,45,180,0.25,49.8,2,5,1,summer,0,0,0.282,0.323,0.027
TRA00527,16,track_segment,ENG,MAIN08,double,15.93,75,180,0.417,49.8,2,5,2,summer,0,0,0.282,0.323,0.0769
TRA00527,17,track_segment,ENG,MAIN08,double,16.02,105,180,0.583,49.8,2,5,3,summer,1,0,0.282,0.323,0.3002
TRA00527,18,track_segment,ENG,MAIN08,double,16.1,135,180,0.75,49.8,2,5,4,monsoon,1,1,0.282,0.323,0.481
TRA00527,19,track_segment,ENG,MAIN08,double,16.18,0,180,0.0,49.8,2,6,0,monsoon,1,0,0.282,0.323,0.0
TRA00527,20,track_segment,ENG,MAIN08,double,16.27,30,180,0.167,49.8,2,6,1,monsoon,1,0,0.282,0.323,0.0253
TRA00527,21,track_segment,ENG,MAIN08,double,16.35,60,180,0.333,49.8,2,6,2,post_monsoon,0,0,0.282,0.323,0.053
TRA00527,22,track_segment,ENG,MAIN08,double,16.43,90,180,0.5,49.8,2,6,3,post_monsoon,0,0,0.282,0.323,0.1201
TRA00527,23,track_segment,ENG,MAIN08,double,16.52,120,180,0.667,49.8,2,6,4,post_monsoon,0,0,0.282,0.323,0.2092
TRA00528,0,track_segment,ENG,MAIN08,double,8.0,244,180,1.356,49.8,3,1,12,winter,0,1,0.798,0.39,0.3453
TRA00528,1,track_segment,ENG,MAIN08,double,8.08,6,180,0.033,49.8,3,2,0,winter,0,0,0.798,0.39,0.0003
TRA00528,2,track_segment,ENG,MAIN08,double,8.17,36,180,0.2,49.8,3,2,1,winter,0,0,0.798,0.39,0.0109
TRA00528,3,track_segment,ENG,MAIN08,double,8.25,66,180,0.367,49.8,3,2,2,summer,0,0,0.798,0.39,0.0381
TRA00528,4,track_segment,ENG,MAIN08,double,8.33,96,180,0.533,49.8,3,2,3,summer,0,0,0.798,0.39,0.0807
TRA00528,5,track_segment,ENG,MAIN08,double,8.42,126,180,0.7,49.8,3,2,4,summer,1,0,0.798,0.39,0.2346
TRA00528,6,track_segment,ENG,MAIN08,double,8.5,156,180,0.867,49.8,3,2,5,monsoon,1,0,0.798,0.39,0.3438
TRA00528,7,track_segment,ENG,MAIN08,double,8.58,186,180,1.033,49.8,3,2,6,monsoon,1,1,0.798,0.39,0.4592
TRA00528,8,track_segment,ENG,MAIN08,double,8.67,14,180,0.078,49.8,3,3,0,monsoon,1,0,0.798,0.39,0.0029
TRA00528,9,track_segment,ENG,MAIN08,double,8.75,44,180,0.244,49.8,3,3,1,post_monsoon,0,0,0.798,0.39,0.0184
TRA00528,10,track_segment,ENG,MAIN08,double,8.83,74,180,0.411,49.8,3,3,2,post_monsoon,0,0,0.798,0.39,0.0534
TRA00528,11,track_segment,ENG,MAIN08,double,8.92,104,180,0.578,49.8,3,3,3,post_monsoon,0,1,0.798,0.39,0.1048
TRA00528,12,track_segment,ENG,MAIN08,double,9.0,17,180,0.094,49.8,3,4,0,winter,0,0,0.798,0.39,0.0028
TRA00528,13,track_segment,ENG,MAIN08,double,9.08,47,180,0.261,49.8,3,4,1,winter,0,0,0.798,0.39,0.0232
TRA00528,14,track_segment,ENG,MAIN08,double,9.17,77,180,0.428,49.8,3,4,2,winter,0,0,0.798,0.39,0.0636
TRA00528,15,track_segment,ENG,MAIN08,double,9.25,107,180,0.594,49.8,3,4,3,summer,0,0,0.798,0.39,0.1216
TRA00528,16,track_segment,ENG,MAIN08,double,9.33,137,180,0.761,49.8,3,4,4,summer,0,0,0.798,0.39,0.1929
TRA00528,17,track_segment,ENG,MAIN08,double,9.42,167,180,0.928,49.8,3,4,5,summer,1,0,0.798,0.39,0.4709
TRA00528,18,track_segment,ENG,MAIN08,double,9.5,197,180,1.094,49.8,3,4,6,monsoon,1,0,0.798,0.39,0.6121
TRA00528,19,track_segment,ENG,MAIN08,double,9.58,227,180,1.261,49.8,3,4,7,monsoon,1,1,0.798,0.39,0.7485
TRA00528,20,track_segment,ENG,MAIN08,double,9.67,13,180,0.072,49.8,3,5,0,monsoon,1,0,0.798,0.39,0.003
TRA00528,21,track_segment,ENG,MAIN08,double,9.75,43,180,0.239,49.8,3,5,1,post_monsoon,0,0,0.798,0.39,0.0211
TRA00528,22,track_segment,ENG,MAIN08,double,9.83,73,180,0.406,49.8,3,5,2,post_monsoon,0,0,0.798,0.39,0.0625
TRA00528,23,track_segment,ENG,MAIN08,double,9.92,103,180,0.572,49.8,3,5,3,post_monsoon,0,1,0.798,0.39,0.1237
TRA00529,0,track_segment,ENG,MAIN08,double,6.5,328,180,1.822,49.8,2,0,26,winter,0,0,0.639,0.71,0.3932
TRA00529,1,track_segment,ENG,MAIN08,double,6.58,358,180,1.989,49.8,2,0,27,winter,0,1,0.639,0.71,0.416
TRA00529,2,track_segment,ENG,MAIN08,double,6.67,12,180,0.067,49.8,2,1,0,winter,0,0,0.639,0.71,0.0009
TRA00529,3,track_segment,ENG,MAIN08,double,6.75,42,180,0.233,49.8,2,1,1,summer,0,0,0.639,0.71,0.013
TRA00529,4,track_segment,ENG,MAIN08,double,6.83,72,180,0.4,49.8,2,1,2,summer,0,0,0.639,0.71,0.0394
TRA00529,5,track_segment,ENG,MAIN08,double,6.92,102,180,0.567,49.8,2,1,3,summer,1,0,0.639,0.71,0.1316
TRA00529,6,track_segment,ENG,MAIN08,double,7.0,132,180,0.733,49.8,2,1,4,monsoon,1,0,0.639,0.71,0.214
TRA00529,7,track_segment,ENG,MAIN08,double,7.08,162,180,0.9,49.8,2,1,5,monsoon,1,0,0.639,0.71,0.3071
TRA00529,8,track_segment,ENG,MAIN08,double,7.17,192,180,1.067,49.8,2,1,6,monsoon,1,0,0.639,0.71,0.404
TRA00529,9,track_segment,ENG,MAIN08,double,7.25,222,180,1.233,49.8,2,1,7,post_monsoon,0,0,0.639,0.71,0.2982
TRA00529,10,track_segment,ENG,MAIN08,double,7.33,252,180,1.4,49.8,2,1,8,post_monsoon,0,1,0.639,0.71,0.3502
TRA00529,11,track_segment,ENG,MAIN08,double,7.42,4,180,0.022,49.8,2,2,0,post_monsoon,0,0,0.639,0.71,0.0001
TRA00529,12,track_segment,ENG,MAIN08,double,7.5,34,180,0.189,49.8,2,2,1,winter,0,0,0.639,0.71,0.0095
TRA00529,13,track_segment,ENG,MAIN08,double,7.58,64,180,0.356,49.8,2,2,2,winter,0,0,0.639,0.71,0.035
TRA00529,14,track_segment,ENG,MAIN08,double,7.67,94,180,0.522,49.8,2,2,3,winter,0,0,0.639,0.71,0.0756
TRA00529,15,track_segment,ENG,MAIN08,double,7.75,124,180,0.689,49.8,2,2,4,summer,0,0,0.639,0.71,0.1285
TRA00529,16,track_segment,ENG,MAIN08,double,7.83,154,180,0.856,49.8,2,2,5,summer,0,0,0.639,0.71,0.1898
TRA00529,17,track_segment,ENG,MAIN08,double,7.92,184,180,1.022,49.8,2,2,6,summer,1,1,0.639,0.71,0.426
TRA00529,18,track_segment,ENG,MAIN08,double,8.0,7,180,0.039,49.8,2,3,0,monsoon,1,0,0.639,0.71,0.0006
TRA00529,19,track_segment,ENG,MAIN08,double,8.08,37,180,0.206,49.8,2,3,1,monsoon,1,0,0.639,0.71,0.021
TRA00529,20,track_segment,ENG,MAIN08,double,8.17,67,180,0.372,49.8,2,3,2,monsoon,1,0,0.639,0.71,0.0713
TRA00529,21,track_segment,ENG,MAIN08,double,8.25,97,180,0.539,49.8,2,3,3,post_monsoon,0,0,0.639,0.71,0.0894
TRA00529,22,track_segment,ENG,MAIN08,double,8.33,127,180,0.706,49.8,2,3,4,post_monsoon,0,0,0.639,0.71,0.1494
TRA00529,23,track_segment,ENG,MAIN08,double,8.42,157,180,0.872,49.8,2,3,5,post_monsoon,0,0,0.639,0.71,0.2181
TRA00530,0,track_segment,ENG,MAIN08,double,10.0,170,180,0.944,49.8,3,0,10,winter,0,0,0.696,0.416,0.1879
TRA00530,1,track_segment,ENG,MAIN08,double,10.08,200,180,1.111,49.8,3,0,11,winter,0,1,0.696,0.416,0.2426
TRA00530,2,track_segment,ENG,MAIN08,double,10.17,2,180,0.011,49.8,3,1,0,winter,0,0,0.696,0.416,0.0
TRA00530,3,track_segment,ENG,MAIN08,double,10.25,32,180,0.178,49.8,3,1,1,summer,0,0,0.696,0.416,0.008
TRA00530,4,track_segment,ENG,MAIN08,double,10.33,62,180,0.344,49.8,3,1,2,summer,0,0,0.696,0.416,0.0313
TRA00530,5,track_segment,ENG,MAIN08,double,10.42,92,180,0.511,49.8,3,1,3,summer,1,0,0.696,0.416,0.1225
TRA00530,6,track_segment,ENG,MAIN08,double,10.5,122,180,0.678,49.8,3,1,4,monsoon,1,0,0.696,0.416,0.2108
TRA00530,7,track_segment,ENG,MAIN08,double,10.58,152,180,0.844,49.8,3,1,5,monsoon,1,1,0.696,0.416,0.3136
TRA00530,8,track_segment,ENG,MAIN08,double,10.67,2,180,0.011,49.8,3,2,0,monsoon,1,0,0.696,0.416,0.0
TRA00530,9,track_segment,ENG,MAIN08,double,10.75,32,180,0.178,49.8,3,2,1,post_monsoon,0,0,0.696,0.416,0.0089
TRA00530,10,track_segment,ENG,MAIN08,double,10.83,62,180,0.344,49.8,3,2,2,post_monsoon,0,0,0.696,0.416,0.0351
TRA00530,11,track_segment,ENG,MAIN08,double,10.92,92,180,0.511,49.8,3,2,3,post_monsoon,0,0,0.696,0.416,0.0776
TRA00530,12,track_segment,ENG,MAIN08,double,11.0,122,180,0.678,49.8,3,2,4,winter,0,0,0.696,0.416,0.1336
TRA00530,13,track_segment,ENG,MAIN08,double,11.08,152,180,0.844,49.8,3,2,5,winter,0,1,0.696,0.416,0.1988
TRA00530,14,track_segment,ENG,MAIN08,double,11.17,4,180,0.022,49.8,3,3,0,winter,0,0,0.696,0.416,0.0001
TRA00530,15,track_segment,ENG,MAIN08,double,11.25,34,180,0.189,49.8,3,3,1,summer,0,1,0.696,0.416,0.0113
TRA00530,16,track_segment,ENG,MAIN08,double,11.33,16,180,0.089,49.8,3,4,0,summer,0,0,0.696,0.416,0.0025
TRA00530,17,track_segment,ENG,MAIN08,double,11.42,46,180,0.256,49.8,3,4,1,summer,1,0,0.696,0.416,0.0409
TRA00530,18,track_segment,ENG,MAIN08,double,11.5,76,180,0.422,49.8,3,4,2,monsoon,1,0,0.696,0.416,0.1142
TRA00530,19,track_segment,ENG,MAIN08,double,11.58,106,180,0.589,49.8,3,4,3,monsoon,1,1,0.696,0.416,0.2203
TRA00530,20,track_segment,ENG,MAIN08,double,11.67,4,180,0.022,49.8,3,5,0,monsoon,1,0,0.696,0.416,0.0003
TRA00530,21,track_segment,ENG,MAIN08,double,11.75,34,180,0.189,49.8,3,5,1,post_monsoon,0,0,0.696,0.416,0.0134
TRA00530,22,track_segment,ENG,MAIN08,double,11.83,64,180,0.356,49.8,3,5,2,post_monsoon,0,1,0.696,0.416,0.0497
TRA00530,23,track_segment,ENG,MAIN08,double,11.92,13,180,0.072,49.8,3,6,0,post_monsoon,0,0,0.696,0.416,0.0019
TRA00531,0,track_segment,ENG,MAIN08,double,20.2,64,180,0.356,49.8,3,0,18,winter,0,0,0.975,0.797,0.031
TRA00531,1,track_segment,ENG,MAIN08,double,20.28,94,180,0.522,49.8,3,0,19,winter,0,1,0.975,0.797,0.0671
TRA00531,2,track_segment,ENG,MAIN08,double,20.37,16,180,0.089,49.8,3,1,0,winter,0,0,0.975,0.797,0.002
TRA00531,3,track_segment,ENG,MAIN08,double,20.45,46,180,0.256,49.8,3,1,1,summer,0,0,0.975,0.797,0.0178
TRA00531,4,track_segment,ENG,MAIN08,double,20.53,76,180,0.422,49.8,3,1,2,summer,0,0,0.975,0.797,0.0498
TRA00531,5,track_segment,ENG,MAIN08,double,20.62,106,180,0.589,49.8,3,1,3,summer,1,0,0.975,0.797,0.1435
TRA00531,6,track_segment,ENG,MAIN08,double,20.7,136,180,0.756,49.8,3,1,4,monsoon,1,1,0.975,0.797,0.2288
TRA00531,7,track_segment,ENG,MAIN08,double,20.78,11,180,0.061,49.8,3,2,0,monsoon,1,0,0.975,0.797,0.0015
TRA00531,8,track_segment,ENG,MAIN08,double,20.87,41,180,0.228,49.8,3,2,1,monsoon,1,0,0.975,0.797,0.0235
TRA00531,9,track_segment,ENG,MAIN08,double,20.95,71,180,0.394,49.8,3,2,2,post_monsoon,0,0,0.975,0.797,0.0487
TRA00531,10,track_segment,ENG,MAIN08,double,21.03,101,180,0.561,49.8,3,2,3,post_monsoon,0,0,0.975,0.797,0.098
TRA00531,11,track_segment,ENG,MAIN08,double,21.12,131,180,0.728,49.8,3,2,4,post_monsoon,0,1,0.975,0.797,0.1603
TRA00531,12,track_segment,ENG,MAIN08,double,21.2,18,180,0.1,49.8,3,3,0,winter,0,0,0.975,0.797,0.0031
TRA00531,13,track_segment,ENG,MAIN08,double,21.28,48,180,0.267,49.8,3,3,1,winter,0,0,0.975,0.797,0.0242
TRA00531,14,track_segment,ENG,MAIN08,double,21.37,78,180,0.433,49.8,3,3,2,winter,0,0,0.975,0.797,0.0652
TRA00531,15,track_segment,ENG,MAIN08,double,21.45,108,180,0.6,49.8,3,3,3,summer,0,0,0.975,0.797,0.1236
TRA00531,16,track_segment,ENG,MAIN08,double,21.53,138,180,0.767,49.8,3,3,4,summer,0,0,0.975,0.797,0.1953
TRA00531,17,track_segment,ENG,MAIN08,double,21.62,168,180,0.933,49.8,3,3,5,summer,1,0,0.975,0.797,0.4102
TRA00531,18,track_segment,ENG,MAIN08,double,21.7,198,180,1.1,49.8,3,3,6,monsoon,1,1,0.975,0.797,0.5319
TRA00531,19,track_segment,ENG,MAIN08,double,21.78,11,180,0.061,49.8,3,4,0,monsoon,1,0,0.975,0.797,0.0018
TRA00531,20,track_segment,ENG,MAIN08,double,21.87,41,180,0.228,49.8,3,4,1,monsoon,1,0,0.975,0.797,0.0287
TRA00531,21,track_segment,ENG,MAIN08,double,21.95,71,180,0.394,49.8,3,4,2,post_monsoon,0,0,0.975,0.797,0.0594
TRA00531,22,track_segment,ENG,MAIN08,double,22.03,101,180,0.561,49.8,3,4,3,post_monsoon,0,0,0.975,0.797,0.1196
TRA00531,23,track_segment,ENG,MAIN08,double,22.12,131,180,0.728,49.8,3,4,4,post_monsoon,0,0,0.975,0.797,0.1956
TRA00532,0,track_segment,ENG,MAIN08,double,13.2,264,180,1.467,49.8,3,0,15,winter,0,0,0.635,0.812,0.3485
TRA00532,1,track_segment,ENG,MAIN08,double,13.28,21,180,0.117,49.8,3,0,16,winter,0,0,0.635,0.812,0.0029
TRA00532,2,track_segment,ENG,MAIN08,double,13.37,51,180,0.283,49.8,3,0,17,winter,0,0,0.635,0.812,0.0186
TRA00532,3,track_segment,ENG,MAIN08,double,13.45,81,180,0.45,49.8,3,0,18,summer,0,0,0.635,0.812,0.0476
TRA00532,4,track_segment,ENG,MAIN08,double,13.53,111,180,0.617,49.8,3,0,19,summer,0,0,0.635,0.812,0.0883
TRA00532,5,track_segment,ENG,MAIN08,double,13.62,141,180,0.783,49.8,3,0,20,summer,1,1,0.635,0.812,0.2238
TRA00532,6,track_segment,ENG,MAIN08,double,13.7,2,180,0.011,49.8,3,1,0,monsoon,1,0,0.635,0.812,0.0
TRA00532,7,track_segment,ENG,MAIN08,double,13.78,32,180,0.178,49.8,3,1,1,monsoon,1,0,0.635,0.812,0.013
TRA00532,8,track_segment,ENG,MAIN08,double,13.87,62,180,0.344,49.8,3,1,2,monsoon,1,0,0.635,0.812,0.0513
TRA00532,9,track_segment,ENG,MAIN08,double,13.95,92,180,0.511,49.8,3,1,3,post_monsoon,0,0,0.635,0.812,0.0697
TRA00532,10,track_segment,ENG,MAIN08,double,14.03,122,180,0.678,49.8,3,1,4,post_monsoon,0,1,0.635,0.812,0.1199
TRA00532,11,track_segment,ENG,MAIN08,double,14.12,7,180,0.039,49.8,3,2,0,post_monsoon,0,0,0.635,0.812,0.0004
TRA00532,12,track_segment,ENG,MAIN08,double,14.2,37,180,0.206,49.8,3,2,1,winter,0,0,0.635,0.812,0.0122
TRA00532,13,track_segment,ENG,MAIN08,double,14.28,67,180,0.372,49.8,3,2,2,winter,0,0,0.635,0.812,0.0414
TRA00532,14,track_segment,ENG,MAIN08,double,14.37,97,180,0.539,49.8,3,2,3,winter,0,0,0.635,0.812,0.0866
TRA00532,15,track_segment,ENG,MAIN08,double,14.45,127,180,0.706,49.8,3,2,4,summer,0,0,0.635,0.812,0.1448
TRA00532,16,track_segment,ENG,MAIN08,double,14.53,157,180,0.872,49.8,3,2,5,summer,0,0,0.635,0.812,0.2114
TRA00532,17,track_segment,ENG,MAIN08,double,14.62,187,180,1.039,49.8,3,2,6,summer,1,1,0.635,0.812,0.4583
TRA00532,18,track_segment,ENG,MAIN08,double,14.7,12,180,0.067,49.8,3,3,0,monsoon,1,0,0.635,0.812,0.0021
TRA00532,19,track_segment,ENG,MAIN08,double,14.78,42,180,0.233,49.8,3,3,1,monsoon,1,0,0.635,0.812,0.0286
TRA00532,20,track_segment,ENG,MAIN08,double,14.87,72,180,0.4,49.8,3,3,2,monsoon,1,1,0.635,0.812,0.0865
TRA00532,21,track_segment,ENG,MAIN08,double,14.95,2,180,0.011,49.8,3,4,0,post_monsoon,0,0,0.635,0.812,0.0
TRA00532,22,track_segment,ENG,MAIN08,double,15.03,32,180,0.178,49.8,3,4,1,post_monsoon,0,0,0.635,0.812,0.011
TRA00532,23,track_segment,ENG,MAIN08,double,15.12,62,180,0.344,49.8,3,4,2,post_monsoon,0,0,0.635,0.812,0.043
TRA00533,0,track_segment,ENG,MAIN08,double,6.6,89,180,0.494,49.8,4,0,33,winter,0,0,0.602,0.558,0.0543
TRA00533,1,track_segment,ENG,MAIN08,double,6.68,119,180,0.661,49.8,4,0,34,winter,0,0,0.602,0.558,0.0952
TRA00533,2,track_segment,ENG,MAIN08,double,6.77,149,180,0.828,49.8,4,0,35,winter,0,0,0.602,0.558,0.1433
TRA00533,3,track_segment,ENG,MAIN08,double,6.85,179,180,0.994,49.8,4,0,36,summer,0,1,0.602,0.558,0.1951
TRA00533,4,track_segment,ENG,MAIN08,double,6.93,17,180,0.094,49.8,4,1,0,summer,0,0,0.602,0.558,0.002
TRA00533,5,track_segment,ENG,MAIN08,double,7.02,47,180,0.261,49.8,4,1,1,summer,1,0,0.602,0.558,0.0296
TRA00533,6,track_segment,ENG,MAIN08,double,7.1,77,180,0.428,49.8,4,1,2,monsoon,1,0,0.602,0.558,0.0812
TRA00533,7,track_segment,ENG,MAIN08,double,7.18,107,180,0.594,49.8,4,1,3,monsoon,1,0,0.602,0.558,0.1554
TRA00533,8,track_segment,ENG,MAIN08,double,7.27,137,180,0.761,49.8,4,1,4,monsoon,1,0,0.602,0.558,0.2466
TRA00533,9,track_segment,ENG,MAIN08,double,7.35,167,180,0.928,49.8,4,1,5,post_monsoon,0,0,0.602,0.558,0.1983
TRA00533,10,track_segment,ENG,MAIN08,double,7.43,197,180,1.094,49.8,4,1,6,post_monsoon,0,0,0.602,0.558,0.2577
TRA00533,11,track_segment,ENG,MAIN08,double,7.52,227,180,1.261,49.8,4,1,7,post_monsoon,0,1,0.602,0.558,0.3151
TRA00533,12,track_segment,ENG,MAIN08,double,7.6,15,180,0.083,49.8,4,2,0,winter,0,0,0.602,0.558,0.0017
TRA00533,13,track_segment,ENG,MAIN08,double,7.68,45,180,0.25,49.8,4,2,1,winter,0,0,0.602,0.558,0.0173
TRA00533,14,track_segment,ENG,MAIN08,double,7.77,75,180,0.417,49.8,4,2,2,winter,0,0,0.602,0.558,0.0494
TRA00533,15,track_segment,ENG,MAIN08,double,7.85,105,180,0.583,49.8,4,2,3,summer,0,0,0.602,0.558,0.0961
TRA00533,16,track_segment,ENG,MAIN08,double,7.93,135,180,0.75,49.8,4,2,4,summer,0,1,0.602,0.558,0.1539
TRA00533,17,track_segment,ENG,MAIN08,double,8.02,6,180,0.033,49.8,4,3,0,summer,1,0,0.602,0.558,0.0005
TRA00533,18,track_segment,ENG,MAIN08,double,8.1,36,180,0.2,49.8,4,3,1,monsoon,1,0,0.602,0.558,0.0213
TRA00533,19,track_segment,ENG,MAIN08,double,8.18,66,180,0.367,49.8,4,3,2,monsoon,1,0,0.602,0.558,0.0743
TRA00533,20,track_segment,ENG,MAIN08,double,8.27,96,180,0.533,49.8,4,3,3,monsoon,1,0,0.602,0.558,0.1572
TRA00533,21,track_segment,ENG,MAIN08,double,8.35,126,180,0.7,49.8,4,3,4,post_monsoon,0,0,0.602,0.558,0.1505
TRA00533,22,track_segment,ENG,MAIN08,double,8.43,156,180,0.867,49.8,4,3,5,post_monsoon,0,1,0.602,0.558,0.2206
TRA00533,23,track_segment,ENG,MAIN08,double,8.52,17,180,0.094,49.8,4,4,0,post_monsoon,0,0,0.602,0.558,0.0028
TRA00534,0,track_segment,ENG,MAIN08,double,22.8,299,180,1.661,49.8,3,1,6,winter,0,1,0.939,0.906,0.4792
TRA00534,1,track_segment,ENG,MAIN08,double,22.88,15,180,0.083,49.8,3,2,0,winter,0,0,0.939,0.906,0.002
TRA00534,2,track_segment,ENG,MAIN08,double,22.97,45,180,0.25,49.8,3,2,1,winter,0,0,0.939,0.906,0.0194
TRA00534,3,track_segment,ENG,MAIN08,double,23.05,75,180,0.417,49.8,3,2,2,summer,0,1,0.939,0.906,0.0553
TRA00534,4,track_segment,ENG,MAIN08,double,23.13,6,180,0.033,49.8,3,3,0,summer,0,0,0.939,0.906,0.0003
TRA00534,5,track_segment,ENG,MAIN08,double,23.22,36,180,0.2,49.8,3,3,1,summer,1,0,0.939,0.906,0.0199
TRA00534,6,track_segment,ENG,MAIN08,double,23.3,66,180,0.367,49.8,3,3,2,monsoon,1,0,0.939,0.906,0.0693
TRA00534,7,track_segment,ENG,MAIN08,double,23.38,96,180,0.533,49.8,3,3,3,monsoon,1,0,0.939,0.906,0.1467
TRA00534,8,track_segment,ENG,MAIN08,double,23.47,126,180,0.7,49.8,3,3,4,monsoon,1,0,0.939,0.906,0.2466
TRA00534,9,track_segment,ENG,MAIN08,double,23.55,156,180,0.867,49.8,3,3,5,post_monsoon,0,0,0.939,0.906,0.2461
TRA00534,10,track_segment,ENG,MAIN08,double,23.63,186,180,1.033,49.8,3,3,6,post_monsoon,0,0,0.939,0.906,0.3287
TRA00534,11,track_segment,ENG,MAIN08,double,23.72,216,180,1.2,49.8,3,3,7,post_monsoon,0,1,0.939,0.906,0.4102
TRA00534,12,track_segment,ENG,MAIN08,double,23.8,0,180,0.0,49.8,3,4,0,winter,0,0,0.939,0.906,0.0
TRA00534,13,track_segment,ENG,MAIN08,double,23.88,30,180,0.167,49.8,3,4,1,winter,0,0,0.939,0.906,0.0102
TRA00534,14,track_segment,ENG,MAIN08,double,23.97,60,180,0.333,49.8,3,4,2,winter,0,0,0.939,0.906,0.0428
TRA00534,15,track_segment,ENG,MAIN08,double,24.05,90,180,0.5,49.8,3,4,3,summer,0,1,0.939,0.906,0.097
TRA00534,16,track_segment,ENG,MAIN08,double,24.13,16,180,0.089,49.8,3,5,0,summer,0,0,0.939,0.906,0.003
TRA00534,17,track_segment,ENG,MAIN08,double,24.22,46,180,0.256,49.8,3,5,1,summer,1,0,0.939,0.906,0.0396
